episode,score,mean_score,epsilon,loss
1648,0,0.0000,0.1925,0.198349
1649,0,0.0000,0.1920,0.478670
1650,0,0.0000,0.1915,0.092187
1651,0,0.0000,0.1910,0.157308
1652,0,0.0000,0.1905,0.534480
1653,0,0.0000,0.1900,0.167925
1654,0,0.0000,0.1895,0.226246
1655,0,0.0000,0.1891,0.198992
1656,0,0.0000,0.1886,0.107526
1657,0,0.0000,0.1881,0.240249
1658,0,0.0000,0.1876,0.196078
1659,0,0.0000,0.1871,5.277704
1660,0,0.0000,0.1866,1.365733
1661,0,0.0000,0.1861,0.301791
1662,0,0.0000,0.1856,0.186255
1663,0,0.0000,0.1851,0.277171
1664,0,0.0000,0.1846,0.416889
1665,0,0.0000,0.1842,0.172172
1666,0,0.0000,0.1837,0.215806
1667,0,0.0000,0.1832,0.155126
1668,0,0.0000,0.1827,0.246011
1669,0,0.0000,0.1822,0.395990
1670,0,0.0000,0.1817,0.989141
1671,0,0.0000,0.1812,0.144595
1672,0,0.0000,0.1807,0.224348
1673,0,0.0000,0.1802,0.511804
1674,0,0.0000,0.1797,0.170277
1675,0,0.0000,0.1793,0.485394
1676,0,0.0000,0.1788,0.892570
1677,0,0.0000,0.1783,0.300533
1678,0,0.0000,0.1778,0.257324
1679,0,0.0000,0.1773,0.140432
1680,0,0.0000,0.1768,0.127314
1681,0,0.0000,0.1763,0.315488
1682,0,0.0000,0.1758,0.183736
1683,0,0.0000,0.1753,0.328817
1684,0,0.0000,0.1748,0.255337
1685,0,0.0000,0.1744,0.371712
1686,0,0.0000,0.1739,0.381349
1687,0,0.0000,0.1734,0.318062
1688,0,0.0000,0.1729,0.331907
1689,0,0.0000,0.1724,0.127636
1690,0,0.0000,0.1719,0.255939
1691,0,0.0000,0.1714,0.167629
1692,0,0.0000,0.1709,0.219431
1693,0,0.0000,0.1704,0.231186
1694,0,0.0000,0.1699,0.119848
1695,0,0.0000,0.1694,0.587276
1696,0,0.0000,0.1690,0.216300
1697,0,0.0000,0.1685,0.293194
1698,0,0.0000,0.1680,0.121667
1699,0,0.0000,0.1675,0.281139
1700,0,0.0000,0.1670,0.219111
1701,0,0.0000,0.1665,0.246019
1702,0,0.0000,0.1660,0.192545
1703,0,0.0000,0.1655,0.329516
1704,0,0.0000,0.1650,0.109260
1705,0,0.0000,0.1645,0.382447
1706,0,0.0000,0.1641,0.155441
1707,0,0.0000,0.1636,0.675909
1708,0,0.0000,0.1631,0.241032
1709,0,0.0000,0.1626,0.233361
1710,0,0.0000,0.1621,0.391897
1711,0,0.0000,0.1616,0.161460
1712,0,0.0000,0.1611,0.118438
1713,0,0.0000,0.1606,0.189943
1714,1,0.0006,0.1601,0.177486
1715,0,0.0006,0.1596,4.980252
1716,0,0.0006,0.1592,0.123872
1717,0,0.0006,0.1587,0.173905
1718,0,0.0006,0.1582,0.304003
1719,0,0.0006,0.1577,0.231682
1720,0,0.0006,0.1572,0.196538
1721,0,0.0006,0.1567,1.912988
1722,0,0.0006,0.1562,0.282917
1723,0,0.0006,0.1557,0.125214
1724,0,0.0006,0.1552,0.167694
1725,0,0.0006,0.1547,0.368071
1726,0,0.0006,0.1543,0.321644
1727,0,0.0006,0.1538,0.350144
1728,0,0.0006,0.1533,0.267872
1729,0,0.0006,0.1528,0.271735
1730,0,0.0006,0.1523,0.272272
1731,0,0.0006,0.1518,0.275471
1732,0,0.0006,0.1513,0.204690
1733,0,0.0006,0.1508,0.104302
1734,0,0.0006,0.1503,0.120792
1735,0,0.0006,0.1498,0.104421
1736,0,0.0006,0.1494,0.152397
1737,0,0.0006,0.1489,0.237546
1738,0,0.0006,0.1484,0.108786
1739,0,0.0006,0.1479,0.494296
1740,0,0.0006,0.1474,0.267134
1741,0,0.0006,0.1469,0.207970
1742,0,0.0006,0.1464,0.299041
1743,0,0.0006,0.1459,0.105414
1744,0,0.0006,0.1454,7.979369
1745,0,0.0006,0.1449,0.319546
1746,0,0.0006,0.1445,0.322880
1747,0,0.0006,0.1440,1.724169
1748,0,0.0006,0.1435,0.145484
1749,0,0.0006,0.1430,0.401920
1750,0,0.0006,0.1425,1.329080
1751,0,0.0006,0.1420,0.140188
1752,0,0.0006,0.1415,0.223866
1753,0,0.0006,0.1410,0.165035
1754,0,0.0006,0.1405,0.247851
1755,0,0.0006,0.1401,0.235578
1756,0,0.0006,0.1396,1.012111
1757,0,0.0006,0.1391,0.274797
1758,0,0.0006,0.1386,0.122204
1759,0,0.0006,0.1381,0.116046
1760,0,0.0006,0.1376,0.350689
1761,0,0.0006,0.1371,0.134099
1762,0,0.0006,0.1366,0.469999
1763,0,0.0006,0.1361,0.113477
1764,0,0.0006,0.1356,0.173246
1765,0,0.0006,0.1352,0.249913
1766,0,0.0006,0.1347,0.097407
1767,0,0.0006,0.1342,0.255932
1768,0,0.0006,0.1337,0.240773
1769,0,0.0006,0.1332,0.183424
1770,0,0.0006,0.1327,0.197977
1771,0,0.0006,0.1322,13.855473
1772,0,0.0006,0.1317,0.248770
1773,0,0.0006,0.1312,0.375530
1774,0,0.0006,0.1307,0.243187
1775,0,0.0006,0.1303,0.202555
1776,0,0.0006,0.1298,0.424818
1777,0,0.0006,0.1293,0.258959
1778,0,0.0006,0.1288,0.119132
1779,0,0.0006,0.1283,0.193743
1780,0,0.0006,0.1278,0.408712
1781,0,0.0006,0.1273,0.148135
1782,0,0.0006,0.1268,0.120473
1783,0,0.0006,0.1263,0.677855
1784,0,0.0006,0.1258,0.286784
1785,0,0.0006,0.1254,0.303682
1786,0,0.0006,0.1249,0.227442
1787,0,0.0006,0.1244,0.266355
1788,0,0.0006,0.1239,0.172654
1789,0,0.0006,0.1234,0.189639
1790,0,0.0006,0.1229,0.288920
1791,0,0.0006,0.1224,0.135412
1792,0,0.0006,0.1219,0.271876
1793,0,0.0006,0.1214,1.011710
1794,0,0.0006,0.1209,0.473906
1795,0,0.0006,0.1205,0.189289
1796,0,0.0006,0.1200,0.077358
1797,0,0.0006,0.1195,0.314187
1798,0,0.0006,0.1190,0.217786
1799,0,0.0006,0.1185,0.133581
1800,0,0.0006,0.1180,0.210589
1801,1,0.0011,0.1175,0.467936
1802,0,0.0011,0.1170,0.240923
1803,0,0.0011,0.1165,0.167556
1804,0,0.0011,0.1160,0.235864
1805,0,0.0011,0.1156,0.216786
1806,0,0.0011,0.1151,0.357361
1807,1,0.0017,0.1146,0.185415
1808,1,0.0022,0.1141,0.174842
1809,0,0.0022,0.1136,0.273065
1810,0,0.0022,0.1131,0.180105
1811,0,0.0022,0.1126,0.186519
1812,0,0.0022,0.1121,0.159016
1813,0,0.0022,0.1116,0.244662
1814,1,0.0028,0.1111,0.157234
1815,0,0.0028,0.1107,0.475097
1816,0,0.0028,0.1102,0.194900
1817,0,0.0028,0.1097,0.152096
1818,0,0.0028,0.1092,0.401370
1819,0,0.0027,0.1087,0.298661
1820,0,0.0027,0.1082,0.162902
1821,0,0.0027,0.1077,0.088858
1822,0,0.0027,0.1072,0.155093
1823,0,0.0027,0.1067,0.509063
1824,0,0.0027,0.1062,0.171603
1825,0,0.0027,0.1058,0.165880
1826,1,0.0033,0.1053,1.450719
1827,0,0.0033,0.1048,0.196499
1828,0,0.0033,0.1043,0.162052
1829,0,0.0033,0.1038,0.220703
1830,0,0.0033,0.1033,0.150353
1831,0,0.0033,0.1028,0.145537
1832,0,0.0033,0.1023,0.206189
1833,0,0.0033,0.1018,0.169757
1834,0,0.0033,0.1013,0.095093
1835,0,0.0033,0.1008,0.148396
1836,1,0.0038,0.1004,0.305134
1837,0,0.0038,0.0999,0.871324
1838,0,0.0038,0.0994,0.256158
1839,1,0.0044,0.0989,0.077990
1840,0,0.0043,0.0984,0.297723
1841,0,0.0043,0.0979,0.275848
1842,0,0.0043,0.0974,1.888330
1843,0,0.0043,0.0969,0.656115
1844,0,0.0043,0.0964,0.387045
1845,0,0.0043,0.0959,1.119592
1846,0,0.0043,0.0955,1.536323
1847,0,0.0043,0.0950,0.262004
1848,0,0.0043,0.0945,0.139498
1849,0,0.0043,0.0940,0.445716
1850,0,0.0043,0.0935,0.177317
1851,0,0.0043,0.0930,0.305533
1852,1,0.0049,0.0925,0.256702
1853,0,0.0049,0.0920,0.189370
1854,0,0.0049,0.0915,0.236942
1855,0,0.0049,0.0911,0.206521
1856,1,0.0054,0.0906,0.435505
1857,0,0.0054,0.0901,0.518786
1858,0,0.0054,0.0896,0.269861
1859,0,0.0054,0.0891,0.262935
1860,0,0.0054,0.0886,0.219126
1861,0,0.0054,0.0881,0.177825
1862,1,0.0059,0.0876,0.162271
1863,0,0.0059,0.0871,0.151079
1864,0,0.0059,0.0866,0.160572
1865,1,0.0064,0.0862,0.661695
1866,0,0.0064,0.0857,0.355673
1867,0,0.0064,0.0852,2.977114
1868,0,0.0064,0.0847,0.215049
1869,0,0.0064,0.0842,1.472992
1870,0,0.0064,0.0837,0.333497
1871,0,0.0064,0.0832,0.556316
1872,0,0.0064,0.0827,0.315299
1873,1,0.0069,0.0822,0.221919
1874,0,0.0069,0.0817,0.319205
1875,1,0.0075,0.0813,0.118477
1876,0,0.0075,0.0808,0.169836
1877,1,0.0080,0.0803,0.318059
1878,0,0.0080,0.0798,0.110523
1879,1,0.0085,0.0793,1.363523
1880,1,0.0090,0.0788,0.518966
1881,0,0.0090,0.0783,0.496809
1882,1,0.0096,0.0778,0.177110
1883,1,0.0101,0.0773,0.315097
1884,0,0.0101,0.0768,0.286445
1885,0,0.0101,0.0764,0.193136
1886,0,0.0101,0.0759,0.532990
1887,0,0.0101,0.0754,0.479658
1888,0,0.0101,0.0749,0.146211
1889,0,0.0101,0.0744,0.326036
1890,0,0.0101,0.0739,0.244632
1891,0,0.0100,0.0734,0.316311
1892,3,0.0116,0.0729,0.262717
1893,0,0.0116,0.0724,0.588829
1894,0,0.0116,0.0719,0.249023
1895,0,0.0116,0.0715,0.147065
1896,0,0.0116,0.0710,0.257687
1897,1,0.0121,0.0705,0.162067
1898,1,0.0126,0.0700,0.364447
1899,0,0.0126,0.0695,0.162763
1900,0,0.0126,0.0690,0.248167
1901,1,0.0132,0.0685,0.397552
1902,0,0.0131,0.0680,0.203118
1903,0,0.0131,0.0675,0.918719
1904,1,0.0137,0.0670,0.338511
1905,0,0.0136,0.0665,0.747543
1906,0,0.0136,0.0661,0.152820
1907,0,0.0136,0.0656,0.151510
1908,0,0.0136,0.0651,0.303975
1909,0,0.0136,0.0646,0.318081
1910,0,0.0136,0.0641,0.873897
1911,1,0.0141,0.0636,1.531951
1912,1,0.0146,0.0631,0.174477
1913,0,0.0146,0.0626,0.124778
1914,1,0.0152,0.0621,0.196923
1915,1,0.0157,0.0616,0.230023
1916,0,0.0157,0.0612,0.836470
1917,0,0.0156,0.0607,0.271222
1918,0,0.0156,0.0602,0.752732
1919,0,0.0156,0.0597,0.181855
1920,0,0.0156,0.0592,0.175787
1921,1,0.0161,0.0587,0.122984
1922,1,0.0166,0.0582,0.318612
1923,1,0.0172,0.0577,0.289232
1924,2,0.0182,0.0572,0.176990
1925,1,0.0187,0.0567,8.638591
1926,0,0.0187,0.0563,0.177299
1927,0,0.0187,0.0558,0.194467
1928,0,0.0187,0.0553,0.521940
1929,0,0.0187,0.0548,0.496551
1930,0,0.0187,0.0543,2.113633
1931,0,0.0186,0.0538,0.238733
1932,0,0.0186,0.0533,0.510557
1933,0,0.0186,0.0528,0.331160
1934,0,0.0186,0.0523,0.470465
1935,1,0.0191,0.0518,0.275329
1936,1,0.0196,0.0514,1.539343
1937,1,0.0201,0.0509,0.899958
1938,0,0.0201,0.0504,5.879422
1939,0,0.0201,0.0499,0.266391
1940,1,0.0206,0.0494,0.310347
1941,0,0.0206,0.0489,0.202794
1942,0,0.0206,0.0484,0.227091
1943,0,0.0206,0.0479,4.616155
1944,0,0.0206,0.0474,0.521234
1945,0,0.0206,0.0469,0.246322
1946,0,0.0206,0.0465,0.181304
1947,2,0.0216,0.0460,0.331769
1948,0,0.0216,0.0455,4.437301
1949,1,0.0221,0.0450,0.369144
1950,1,0.0226,0.0445,0.243099
1951,1,0.0231,0.0440,0.163911
1952,1,0.0236,0.0435,5.458509
1953,0,0.0236,0.0430,0.211351
1954,0,0.0235,0.0425,2.709982
1955,0,0.0235,0.0421,0.260774
1956,0,0.0235,0.0416,0.509076
1957,0,0.0235,0.0411,0.365056
1958,0,0.0235,0.0406,0.176732
1959,1,0.0240,0.0401,0.138302
1960,0,0.0240,0.0396,0.324205
1961,0,0.0240,0.0391,0.274501
1962,0,0.0240,0.0386,0.135066
1963,6,0.0270,0.0381,0.810868
1964,0,0.0270,0.0376,0.238989
1965,1,0.0275,0.0372,0.188227
1966,2,0.0285,0.0367,5.269435
1967,1,0.0290,0.0362,1.415208
1968,1,0.0295,0.0357,0.244600
1969,1,0.0300,0.0352,0.305530
1970,2,0.0310,0.0347,0.259861
1971,3,0.0325,0.0342,0.258671
1972,1,0.0330,0.0337,0.299271
1973,0,0.0329,0.0332,0.187546
1974,0,0.0329,0.0327,0.420946
1975,1,0.0334,0.0323,0.364615
1976,2,0.0344,0.0318,0.657940
1977,5,0.0369,0.0313,0.237201
1978,3,0.0384,0.0308,0.168103
1979,1,0.0389,0.0303,0.228134
1980,1,0.0394,0.0298,1.187017
1981,1,0.0399,0.0293,0.364128
1982,3,0.0414,0.0288,0.131223
1983,1,0.0419,0.0283,0.277537
1984,0,0.0418,0.0278,1.631135
1985,2,0.0428,0.0273,0.755989
1986,4,0.0448,0.0269,0.236062
1987,5,0.0473,0.0264,0.680739
1988,2,0.0483,0.0259,0.153792
1989,6,0.0513,0.0254,0.244245
1990,0,0.0513,0.0249,0.317500
1991,3,0.0527,0.0244,0.970647
1992,1,0.0532,0.0239,0.248903
1993,0,0.0532,0.0234,0.352920
1994,1,0.0537,0.0229,1.342410
1995,4,0.0556,0.0224,0.201232
1996,0,0.0556,0.0220,0.626811
1997,6,0.0586,0.0215,0.294134
1998,8,0.0626,0.0210,0.403429
1999,2,0.0635,0.0205,13.528575
2000,3,0.0650,0.0200,0.928675
2001,5,0.0675,0.0200,1.149707
2002,3,0.0689,0.0200,0.631443
2003,3,0.0704,0.0200,0.893993
2004,2,0.0714,0.0200,0.379492
2005,7,0.0748,0.0200,0.183842
2006,3,0.0763,0.0200,0.357654
2007,3,0.0777,0.0200,0.205601
2008,5,0.0802,0.0200,0.951825
2009,0,0.0801,0.0200,1.418694
2010,1,0.0806,0.0200,0.406320
2011,1,0.0811,0.0200,0.732892
2012,1,0.0815,0.0200,0.406683
2013,3,0.0830,0.0200,0.703185
2014,1,0.0834,0.0200,0.405253
2015,1,0.0839,0.0200,0.404611
2016,1,0.0843,0.0200,0.538193
2017,3,0.0858,0.0200,0.427592
2018,3,0.0872,0.0200,0.819012
2019,3,0.0887,0.0200,0.993356
2020,6,0.0916,0.0200,1.245536
2021,10,0.0965,0.0200,0.397811
2022,2,0.0974,0.0200,1.005194
2023,0,0.0974,0.0200,20.188375
2024,5,0.0998,0.0200,0.211834
2025,6,0.1027,0.0200,0.249812
2026,4,0.1046,0.0200,0.571445
2027,4,0.1066,0.0200,0.513945
2028,4,0.1085,0.0200,0.380897
2029,1,0.1089,0.0200,0.284420
2030,6,0.1118,0.0200,0.620302
2031,5,0.1142,0.0200,3.087342
2032,5,0.1166,0.0200,0.427144
2033,0,0.1166,0.0200,0.390735
2034,2,0.1175,0.0200,3.705582
2035,10,0.1224,0.0200,0.953918
2036,0,0.1223,0.0200,0.569168
2037,12,0.1281,0.0200,0.327963
2038,1,0.1286,0.0200,0.877184
2039,1,0.1290,0.0200,1.355347
2040,8,0.1328,0.0200,1.390037
2041,3,0.1342,0.0200,0.543435
2042,1,0.1347,0.0200,0.382370
2043,4,0.1366,0.0200,1.727854
2044,3,0.1380,0.0200,0.390739
2045,0,0.1379,0.0200,0.890987
2046,6,0.1408,0.0200,1.364028
2047,1,0.1412,0.0200,10.644101
2048,1,0.1416,0.0200,0.822930
2049,1,0.1420,0.0200,0.825435
2050,0,0.1420,0.0200,11.286284
2051,2,0.1429,0.0200,0.438021
2052,0,0.1428,0.0200,0.312852
2053,6,0.1456,0.0200,1.067009
2054,3,0.1470,0.0200,0.434545
2055,5,0.1494,0.0200,0.395554
2056,0,0.1493,0.0200,0.389888
2057,1,0.1497,0.0200,1.235362
2058,2,0.1506,0.0200,0.716844
2059,2,0.1515,0.0200,16.721144
2060,3,0.1529,0.0200,0.534000
2061,1,0.1533,0.0200,1.498305
2062,3,0.1547,0.0200,0.512751
2063,1,0.1551,0.0200,0.641442
2064,4,0.1570,0.0200,1.279795
2065,7,0.1603,0.0200,0.584218
2066,7,0.1636,0.0200,0.654709
2067,0,0.1635,0.0200,1.034399
2068,2,0.1644,0.0200,0.897689
2069,0,0.1643,0.0200,0.800495
2070,4,0.1662,0.0200,0.954039
2071,4,0.1680,0.0200,0.609031
2072,1,0.1684,0.0200,0.463710
2073,8,0.1722,0.0200,0.401408
2074,2,0.1731,0.0200,0.775134
2075,1,0.1735,0.0200,1.160909
2076,0,0.1734,0.0200,1.366788
2077,1,0.1738,0.0200,0.819236
2078,1,0.1742,0.0200,1.327259
2079,0,0.1741,0.0200,0.678210
2080,0,0.1740,0.0200,0.477206
2081,3,0.1754,0.0200,0.519693
2082,1,0.1758,0.0200,1.126394
2083,4,0.1776,0.0200,9.137377
2084,1,0.1780,0.0200,0.855813
2085,1,0.1784,0.0200,0.265149
2086,1,0.1788,0.0200,0.743033
2087,1,0.1792,0.0200,0.697004
2088,9,0.1834,0.0200,0.816242
2089,0,0.1833,0.0200,0.705244
2090,1,0.1837,0.0200,0.180803
2091,8,0.1875,0.0200,0.801443
2092,5,0.1898,0.0200,0.363510
2093,5,0.1921,0.0200,0.554186
2094,0,0.1920,0.0200,0.321975
2095,0,0.1919,0.0200,0.192353
2096,4,0.1937,0.0200,0.311210
2097,0,0.1936,0.0200,1.039838
2098,1,0.1940,0.0200,4.373427
2099,2,0.1949,0.0200,0.341913
2100,0,0.1948,0.0200,0.712033
2101,3,0.1961,0.0200,0.280170
2102,3,0.1974,0.0200,0.429877
2103,2,0.1983,0.0200,0.504870
2104,3,0.1996,0.0200,0.351226
2105,0,0.1995,0.0200,0.599389
2106,1,0.1999,0.0200,0.274240
2107,4,0.2017,0.0200,0.488074
2108,2,0.2026,0.0200,0.441046
2109,1,0.2029,0.0200,2.482866
2110,1,0.2033,0.0200,0.323938
2111,4,0.2051,0.0200,0.513156
2112,2,0.2060,0.0200,2.956005
2113,1,0.2063,0.0200,0.247795
2114,0,0.2062,0.0200,0.591896
2115,4,0.2080,0.0200,0.335117
2116,1,0.2084,0.0200,0.303660
2117,1,0.2088,0.0200,0.744829
2118,0,0.2087,0.0200,1.710771
2119,6,0.2114,0.0200,0.465340
2120,2,0.2123,0.0200,0.445798
2121,5,0.2145,0.0200,0.461558
2122,3,0.2158,0.0200,0.206057
2123,1,0.2162,0.0200,0.583685
2124,2,0.2170,0.0200,1.369572
2125,1,0.2174,0.0200,0.399862
2126,1,0.2178,0.0200,0.697235
2127,0,0.2177,0.0200,0.279235
2128,1,0.2180,0.0200,0.674998
2129,4,0.2198,0.0200,10.036876
2130,6,0.2225,0.0200,1.679414
2131,0,0.2224,0.0200,7.791644
2132,0,0.2223,0.0200,0.401005
2133,3,0.2236,0.0200,0.944321
2134,1,0.2240,0.0200,0.746732
2135,2,0.2248,0.0200,0.253863
2136,5,0.2271,0.0200,10.652660
2137,2,0.2279,0.0200,0.390132
2138,3,0.2292,0.0200,0.343233
2139,2,0.2300,0.0200,0.837090
2140,6,0.2327,0.0200,0.310039
2141,0,0.2326,0.0200,0.859751
2142,3,0.2339,0.0200,0.744998
2143,12,0.2394,0.0200,0.382662
2144,9,0.2435,0.0200,0.860680
2145,4,0.2452,0.0200,0.331575
2146,0,0.2451,0.0200,0.284803
2147,0,0.2450,0.0200,0.362281
2148,0,0.2449,0.0200,1.632727
2149,7,0.2480,0.0200,0.168954
2150,4,0.2498,0.0200,0.199523
2151,4,0.2515,0.0200,0.192119
2152,1,0.2519,0.0200,0.269599
2153,0,0.2517,0.0200,0.964322
2154,2,0.2526,0.0200,0.441483
2155,3,0.2538,0.0200,0.246511
2156,0,0.2537,0.0200,15.432406
2157,0,0.2536,0.0200,1.114106
2158,1,0.2539,0.0200,1.278667
2159,1,0.2543,0.0200,0.321163
2160,1,0.2546,0.0200,0.189408
2161,0,0.2545,0.0200,0.198533
2162,0,0.2544,0.0200,0.877900
2163,1,0.2547,0.0200,0.349427
2164,7,0.2579,0.0200,0.331336
2165,0,0.2577,0.0200,0.347371
2166,0,0.2576,0.0200,1.656169
2167,0,0.2575,0.0200,0.497019
2168,4,0.2592,0.0200,0.479200
2169,5,0.2614,0.0200,1.120421
2170,0,0.2613,0.0200,0.977259
2171,0,0.2612,0.0200,0.238297
2172,6,0.2638,0.0200,0.416274
2173,2,0.2646,0.0200,0.777419
2174,3,0.2659,0.0200,0.676011
2175,0,0.2657,0.0200,0.967810
2176,0,0.2656,0.0200,0.509017
2177,0,0.2655,0.0200,0.189598
2178,1,0.2658,0.0200,0.947924
2179,1,0.2662,0.0200,0.472590
2180,6,0.2688,0.0200,0.124560
2181,0,0.2687,0.0200,0.303976
2182,1,0.2690,0.0200,0.808752
2183,1,0.2694,0.0200,0.330557
2184,4,0.2711,0.0200,0.178069
2185,0,0.2709,0.0200,0.389921
